2025-09-08 21:52:33,680 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\activemq6.1.7\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:46,535 | INFO  | Listening for connections at ws://anubhav:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2025-09-09 07:28:46,536 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2025-09-09 07:28:46,537 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58015-1757383125663-0:1) started | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:46,537 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:46,557 | WARN  | Store limit is 102400 mb (current store usage is 109 mb). The data directory: D:\activemq6.1.7\data\kahadb only has 4836 mb of usable space. - resetting to maximum available disk space: 4836 mb | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:46,561 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: D:\activemq6.1.7\data only has 4726 mb of usable space. - resetting to maximum available disk space: 4726 mb | org.apache.activemq.broker.BrokerService | main
2025-09-09 07:28:48,435 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2025-09-09 07:28:48,437 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2025-09-09 07:41:57,049 | WARN  | Transport Connection to: tcp://127.0.0.1:65464 failed: An established connection was aborted by the software in your host machine | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:65464@61616
2025-09-09 07:48:23,463 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58015-1757383125663-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2025-09-09 07:48:23,467 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-09 07:48:23,469 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-09 07:48:23,471 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-09 07:48:23,474 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-09 07:48:23,508 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2025-09-09 07:48:23,577 | INFO  | PListStore:[D:\activemq6.1.7\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2025-09-09 07:48:23,578 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2025-09-09 07:48:23,579 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2025-09-09 07:48:23,579 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2025-09-09 07:48:23,849 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58015-1757383125663-0:1) uptime 19 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2025-09-09 07:48:23,850 | INFO  | Apache ActiveMQ 6.1.7 (localhost, ID:anubhav-58015-1757383125663-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
